Country_A,Country_B,Conflict_Type,Year,Duration_Days,Military_Deaths_A,Military_Deaths_B,Civilian_Deaths,Economic_Loss_USD_Billions,Temperature_Avg_C,Rainfall_mm,Terrain_Type,Population_A_Millions,Population_B_Millions,GDP_A_Billions,GDP_B_Billions,Alliance_A,Alliance_B,Weapons_Used,Air_Strikes,Naval_Battles,Sanctions,Refugees_Millions,Ceasefire,Outcome,Latitude,Longitude,Climate_Zone,Resource_Dispute,UN_Involvement,conflict_type_valid,Conflict_Type_Valid,Year_Valid,Population_Valid,GDP_Valid,Conflict_Coordinates_Valid,On_Land,Land_Valid,Total_Deaths,Civilian_Ratio,Military_Deaths_Ratio_A,Military_Deaths_Ratio_B,Civilian_Deaths_IF_Label,Military_Deaths_IF_Label,Civ_Deaths_Valid,Mil_Deaths_Valid,Total_Deaths_Valid,GDP_Loss_Ratio,GDP_IF_Label,GDP_Loss_IF_Label,GDP_IF_Valid,GDP_Loss_IF_Valid,GDP_LOF_Label,GDP_Loss_LOF_Label,GDP_LOF_Valid,GDP_Loss_LOF_Valid,Coords_IF_Label,Coords_IF_Valid,DBSCAN_Cluster,Coords_DBSCAN_Valid,Total_Deaths_DBSCAN_Cluster,Total_Deaths_DBSCAN_Valid
Australia,USA,Civil War,1959,1456,29157,2439,30362,348.69,-4.9,699.6,Mountain,1352.4,117.3,5973.5,16211.2,Regional,NATO,Conventional,2695,154,Yes,8.02,No,Stalemate,53.899,-89.903,Tropical,Water,0,1,0,1,1,0,0,1,1,61958,0.4900416411117208,21.559449866903282,20.792838874680307,1,1,1,1,1,0.015717589149278555,1,1,1,1,1,1,1,1,1,1,5,1,0,1
China,Russia,War,2019,1279,34453,23191,36690,360.37,5.8,1682.1,Desert,1260.6,362.0,13660.4,2035.3,,Regional,Conventional,3733,131,No,2.87,Yes,Victory_A,34.577,25.124,Temperate,,0,1,0,1,1,1,0,0,1,94334,0.3889371806559671,27.330636204981758,64.06353591160222,1,1,1,1,1,0.022959791535261252,1,1,1,1,1,1,1,1,1,1,55,1,0,1
Russia,Turkey,Cold Conflict,2002,1377,13600,43156,100221,327.95,2.2,1315.5,Desert,582.6,313.9,20712.7,19562.0,NATO,NATO,Conventional,1721,28,No,11.05,No,Victory_A,-78.546,7.32,Polar,Land,0,1,0,1,0,0,0,1,1,156977,0.6384438484618766,23.34363199450738,137.48327492832112,1,1,1,1,1,0.008142829121011453,1,1,1,1,1,1,1,1,1,1,39,1,0,1
Japan,Australia,War,2003,855,48686,3565,167810,196.65,28.6,2675.5,Forest,1240.1,932.8,10520.4,3935.8,Regional,,Conventional,4740,70,Yes,9.3,Yes,Victory_A,73.406,95.907,Arid,,0,1,0,1,0,0,0,1,1,220061,0.7625612898241851,39.25973711797436,3.821826758147513,1,1,1,1,1,0.01360315988987424,1,1,1,1,1,-1,1,0,1,1,37,1,0,1
Brazil,UK,War,1969,1382,3432,25722,85852,140.04,10.7,34.1,Forest,435.5,860.9,1929.3,6595.6,Regional,Regional,Nuclear,2831,74,No,0.13,Yes,Victory_A,48.905,25.476,Temperate,,0,1,0,1,0,0,0,1,1,115006,0.7465001825991687,7.880597014925373,29.878034614937857,1,1,1,1,1,0.01642717216624242,1,1,1,1,1,1,1,1,1,1,55,1,0,1
Australia,Germany,Proxy War,1979,1005,25974,29469,106485,397.5,-4.0,2425.8,Mountain,1034.5,766.7,11007.8,24145.7,,,Cyber,1096,54,No,17.1,No,Stalemate,-80.582,8.476,Arid,Water,0,1,0,1,0,0,0,1,1,161928,0.657607084630206,25.107781536974382,38.43615494978479,1,1,1,1,1,0.011307551168446953,1,1,1,1,1,1,1,1,1,1,39,1,0,1
Iran,Israel,Proxy War,1986,1413,1401,31545,86364,483.34,24.2,1700.4,Plains,1014.5,1034.6,7326.8,19641.6,NATO,Regional,Nuclear,626,138,Yes,18.4,Yes,Stalemate,-2.204,17.538,Arid,Oil,0,1,0,1,0,0,0,1,1,119310,0.7238622076942419,1.3809758501724987,30.490044461627686,1,1,1,1,1,0.017922457394580323,1,1,1,1,1,1,1,1,1,1,21,1,0,1
India,Germany,Cold Conflict,2016,377,43419,16789,190714,363.57,32.1,710.6,Urban,1110.6,1363.8,5433.4,18079.9,,NATO,Nuclear,1290,107,Yes,16.46,Yes,Stalemate,41.814,-103.64,Polar,,0,1,0,1,1,0,0,1,1,250922,0.7600529248132886,39.09508373851972,12.3104560786039,1,1,1,1,1,0.015462312818702605,1,1,1,1,1,1,1,1,1,1,5,1,0,1
China,Canada,Skirmish,1958,1376,4212,40463,125008,162.35,8.7,2980.9,Plains,573.6,10.8,6615.7,5483.3,,,Nuclear,899,30,No,10.02,No,Stalemate,-5.378,136.929,Polar,,0,1,0,1,1,0,0,0,1,169683,0.7367149331400317,7.343096234309623,3746.574074074074,1,-1,1,0,1,0.013418464335895528,1,1,1,1,1,1,1,1,1,1,63,1,0,1
France,Iran,Proxy War,1972,755,45631,3638,17578,3.66,25.6,550.2,Desert,311.4,979.7,2073.0,10863.5,NATO,Regional,Conventional,697,170,Yes,2.3,No,Victory_A,77.379,-43.072,Temperate,Land,0,1,0,1,0,0,0,1,1,66847,0.26295869672535793,146.5350032113038,3.7133816474430947,1,1,1,1,1,0.0002829204189695822,1,1,1,1,1,1,1,1,1,1,11,1,0,1
UK,UK,War,2012,1557,44642,23504,118,340.88,9.7,2132.1,Plains,885.6,334.8,14727.4,11769.0,,Regional,Nuclear,2930,106,No,10.89,No,Victory_A,-72.745,20.291,Arid,Land,0,1,0,1,0,0,0,1,1,68264,0.0017285831477792102,50.408762420957544,70.20310633213859,-1,1,0,1,1,0.012865143944082969,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Germany,China,Cold Conflict,1989,640,32245,35471,80804,407.61,15.1,1620.3,Forest,350.9,976.4,18768.2,595.6,Regional,Regional,Mixed,4191,192,No,1.89,Yes,Victory_B,38.801,-89.376,Arid,Oil,0,1,0,1,1,0,0,1,1,148520,0.5440614058712632,91.89227700199487,36.32834903727981,1,1,1,1,1,0.021050103801939703,1,1,1,1,1,1,1,1,1,1,36,1,0,1
UK,Brazil,Cold Conflict,1973,658,32835,13567,90988,240.03,28.5,2300.3,Desert,269.5,923.5,2997.2,21437.1,,,Nuclear,3440,69,Yes,3.76,Yes,Victory_A,47.743,56.209,Tropical,Water,0,1,0,1,0,0,0,1,1,137390,0.6622607176650411,121.83673469387755,14.690850027070926,1,1,1,1,1,0.009823485837531667,1,1,1,1,1,1,1,1,1,1,13,1,0,1
Germany,Japan,Cold Conflict,1965,664,42613,26390,61371,377.58,3.5,1641.1,Desert,1324.4,1021.7,763.4,5910.1,,NATO,Conventional,792,54,Yes,18.37,Yes,Stalemate,-75.156,100.406,Temperate,Oil,0,1,0,1,0,0,0,1,1,130374,0.47073036034792215,32.175324675324674,25.829499853185865,1,1,1,1,1,0.05657900651831872,1,-1,1,1,1,1,1,1,1,1,-1,0,0,1
China,Iran,Proxy War,1971,360,21811,26208,11576,110.58,3.3,2764.8,Plains,454.8,707.1,2754.1,943.9,,NATO,Cyber,2075,38,No,17.26,No,Victory_B,-20.495,-48.744,Temperate,Oil,0,1,0,1,1,0,0,1,1,59595,0.19424448359761726,47.95734388742304,37.06406448875689,1,1,1,1,1,0.029902650081124933,1,-1,1,1,1,1,1,1,1,1,2,1,0,1
USA,Turkey,Cold Conflict,2006,623,5730,5791,157831,250.55,6.3,2749.9,Urban,487.2,831.2,10846.3,11812.0,NATO,Regional,Cyber,3543,81,No,7.88,No,Victory_B,-30.015,120.024,Tropical,Water,0,1,0,1,0,0,0,1,1,169352,0.9319700977844962,11.761083743842365,6.967035611164581,1,1,1,1,1,0.011057758084234034,1,1,1,1,1,1,1,1,1,1,91,1,0,1
Germany,China,Cold Conflict,2021,1724,35496,30262,135845,311.28,31.4,362.9,Desert,152.2,143.5,11654.1,17049.9,Regional,,Nuclear,741,7,Yes,4.1,No,Victory_B,49.932,-3.068,Temperate,Oil,0,1,0,1,1,0,0,0,1,201603,0.67382429824953,233.21944809461237,210.88501742160278,1,1,1,1,1,0.01084448160535117,1,1,1,1,1,1,1,1,1,1,69,1,0,1
Ukraine,Canada,Civil War,1979,1275,13494,38898,22847,389.7,31.4,1462.8,Desert,828.7,581.9,12310.1,24679.0,NATO,Regional,Nuclear,2033,104,Yes,16.71,No,Stalemate,34.514,74.097,Arid,Land,0,1,0,1,0,0,0,1,1,75239,0.30365900663219875,16.283335344515507,66.84653720570545,1,1,1,1,1,0.010535536144431737,1,1,1,1,1,1,1,1,1,1,93,1,0,1
France,USA,Cold Conflict,1972,1920,1167,49430,84996,117.65,-7.9,714.6,Mountain,538.6,382.9,6755.3,19268.3,,,Mixed,1445,15,Yes,16.98,No,Victory_B,-78.258,119.606,Arid,,0,1,0,1,0,0,0,1,1,135593,0.6268465186255928,2.1667285555142963,129.09375816139985,1,1,1,1,1,0.004520896417098326,1,1,1,1,1,1,1,1,1,1,14,1,0,1
UK,Brazil,War,1981,919,15345,21651,88968,376.84,5.4,2309.0,Plains,852.4,741.0,2645.2,18008.7,,NATO,Nuclear,374,119,Yes,0.18,No,Stalemate,-83.39,-39.792,Tropical,Oil,0,1,0,1,0,0,0,1,1,125964,0.7062970372487377,18.00211168465509,29.218623481781375,1,1,1,1,1,0.018245464536963962,1,1,1,1,1,1,1,1,1,1,47,1,0,1
Germany,Iran,War,1958,452,29264,16596,199405,439.32,2.3,2181.6,Urban,366.8,145.3,3825.0,22629.9,Regional,NATO,Mixed,623,63,Yes,7.15,No,Stalemate,49.266,-106.618,Arid,,0,1,0,1,0,0,0,1,1,245265,0.8130185717489247,79.78189749182116,114.21885753613213,1,1,1,1,1,0.016606375378474307,1,1,1,1,1,1,1,1,1,1,5,1,0,1
UK,France,Proxy War,1980,1186,39510,41816,23705,391.86,28.8,2511.9,Urban,791.7,264.1,2431.4,11853.3,Regional,NATO,Nuclear,1048,10,Yes,19.58,Yes,Victory_A,6.136,-69.648,Polar,Land,0,1,0,1,0,0,0,1,1,105031,0.2256952709200141,49.90526714664645,158.3339644074214,1,1,1,1,1,0.02743214768248546,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Australia,Russia,Civil War,2020,120,15477,9188,143709,204.07,-8.4,2352.8,Desert,304.8,1285.5,5353.6,7448.4,,NATO,Mixed,605,87,Yes,10.88,No,Victory_B,-16.412,-63.398,Temperate,Land,0,1,0,1,0,0,0,1,1,168374,0.8535106370342215,50.77755905511811,7.147413457798522,1,1,1,1,1,0.01594047805030464,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Japan,USA,Cold Conflict,1958,582,36934,47082,22605,490.91,9.6,822.1,Urban,592.5,881.8,72.2,16374.3,NATO,,Cyber,2113,3,No,8.55,Yes,Victory_A,71.394,-123.993,Arid,Land,0,1,0,1,0,1,0,0,1,106621,0.21201264291274702,62.335864978902954,53.39305965071445,1,1,1,1,1,0.02984890402213237,-1,1,0,0,-1,1,0,1,1,1,78,1,0,1
Turkey,India,Cold Conflict,1962,1948,33815,27544,28121,189.86,-4.7,1204.9,Desert,802.1,440.7,1808.4,5301.7,NATO,NATO,Cyber,2576,130,Yes,4.89,Yes,Stalemate,-0.475,-68.417,Temperate,Water,0,1,0,1,1,0,0,1,1,89480,0.3142713455520787,42.158085026804635,62.500567279328344,1,1,1,1,1,0.026702859312808542,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Ukraine,UK,Cold Conflict,2013,1687,33039,15489,2253,376.71,5.7,1532.3,Mountain,1154.1,1305.8,19324.8,12417.6,,NATO,Mixed,4123,80,No,1.16,No,Victory_A,-15.511,165.698,Arid,Water,0,1,0,1,0,0,0,0,1,50781,0.04436698765286229,28.627501949571098,11.861693980701487,-1,1,0,1,1,0.011867722667473157,1,1,1,1,1,1,1,1,1,1,64,1,0,1
Israel,Israel,Civil War,2001,1862,12918,27844,144757,32.98,32.5,1595.1,Mountain,1260.5,876.4,12311.3,3737.0,Regional,Regional,Conventional,3171,8,Yes,10.2,Yes,Victory_B,-83.459,95.248,Arid,,0,1,1,1,0,0,0,1,1,185519,0.7802812649917259,10.248314161047203,31.770880876312187,1,1,1,1,1,0.002055046328894649,1,1,1,1,1,1,1,1,1,1,95,1,0,1
Japan,Brazil,War,1983,514,9435,18782,183693,381.73,21.9,2459.7,Forest,1269.9,1275.2,15328.3,6753.5,Regional,,Conventional,2767,24,No,8.41,Yes,Victory_B,60.205,-107.374,Arid,Oil,0,1,0,1,0,0,0,1,1,211910,0.8668444150818744,7.429718875502007,14.72867001254705,1,1,1,1,1,0.017287087103406425,1,1,1,1,1,-1,1,0,1,1,-1,0,0,1
Israel,Japan,Proxy War,1981,1601,3677,45268,129894,244.9,15.9,2391.9,Desert,482.2,241.9,14278.0,4930.9,Regional,,Cyber,3565,182,No,2.6,No,Victory_A,-13.655,140.794,Polar,Water,0,1,0,1,0,0,0,0,1,178839,0.7263180849814638,7.625466611364579,187.13517982637453,1,1,1,1,1,0.012749298502256765,1,1,1,1,1,1,1,1,1,1,10,1,0,1
UK,India,Civil War,2013,1657,33025,8866,66773,121.99,0.1,440.8,Plains,922.5,175.8,13047.1,13308.0,Regional,,Nuclear,2794,21,No,6.94,Yes,Victory_A,-82.602,73.078,Temperate,Oil,0,1,0,1,1,0,0,1,1,108664,0.6144905396451447,35.799457994579946,50.432309442548345,1,1,1,1,1,0.004628705639515692,1,1,1,1,1,1,1,1,1,1,15,1,0,1
Ukraine,Japan,Proxy War,1975,1292,40068,27150,189046,265.25,25.7,2562.0,Desert,162.8,351.8,15305.5,9112.7,NATO,,Mixed,1096,103,No,10.71,Yes,Victory_A,67.149,-15.92,Temperate,,0,1,0,1,0,0,0,0,1,256264,0.7377001841850591,246.1179361179361,77.17453098351336,1,1,1,1,1,0.010862799059717751,1,1,1,1,1,1,1,1,1,1,61,1,0,1
Australia,Iran,Civil War,2022,943,18861,9150,184546,267.56,30.1,1469.7,Desert,303.4,462.6,6431.4,15714.6,NATO,,Mixed,3618,136,Yes,19.25,Yes,Victory_A,67.159,169.424,Polar,Land,0,1,0,1,0,0,0,1,1,212557,0.868218877759848,62.1654581410679,19.779507133592737,1,1,1,1,1,0.012081640025286734,1,1,1,1,1,1,1,1,1,1,24,1,0,1
Russia,India,Civil War,2005,624,41909,3674,99896,460.95,8.3,1246.9,Desert,1074.0,1110.3,11392.7,20480.8,NATO,,Conventional,4309,82,No,11.63,No,Victory_A,-76.863,85.198,Temperate,Water,0,1,0,1,1,0,0,1,1,145479,0.6866695536812873,39.02141527001862,3.3090155813744033,1,1,1,1,1,0.01446185702856605,1,1,1,1,1,1,1,1,1,1,52,1,0,1
Canada,Australia,Civil War,1962,856,40763,40344,99269,185.66,31.7,2414.7,Plains,1018.6,25.3,22115.5,1837.6,NATO,,Conventional,1621,167,Yes,10.01,Yes,Stalemate,53.667,-128.369,Tropical,Water,0,1,0,1,1,0,0,1,1,180376,0.5503448352330687,40.018653053210286,1594.6245059288538,1,-1,1,0,1,0.007750980040161817,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Australia,Ukraine,Cold Conflict,1973,1672,26983,24952,14580,139.51,-9.7,602.2,Mountain,470.1,3.4,20961.4,22672.0,NATO,NATO,Nuclear,3950,128,Yes,3.98,Yes,Victory_B,61.73,170.944,Polar,Water,0,1,0,1,1,0,0,1,1,66515,0.2191986769901526,57.39842586683684,7338.823529411765,1,-1,1,0,1,0.0031973213180728523,1,1,1,1,1,1,1,1,1,1,24,1,0,1
India,Israel,Skirmish,1975,1591,38473,30784,138476,461.78,31.1,2700.6,Mountain,1005.5,1371.9,4636.7,7134.1,Regional,Regional,Cyber,656,97,Yes,16.09,No,Victory_B,-71.715,137.338,Polar,Oil,0,1,0,1,1,0,0,1,1,207733,0.6666056909590676,38.262555942317256,22.438953276477875,1,1,1,1,1,0.039230978353213035,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Australia,China,Cold Conflict,1977,1327,35944,11896,102945,299.96,11.1,2275.6,Plains,993.6,109.0,20869.2,11129.4,,,Nuclear,775,129,Yes,5.84,No,Stalemate,44.128,-79.742,Polar,Water,0,1,0,1,1,0,0,1,1,150785,0.6827270617103823,36.17552334943639,109.13761467889908,1,1,1,1,1,0.009374160119505228,1,1,1,1,1,1,1,1,1,1,53,1,0,1
Brazil,Israel,War,1966,253,33487,34946,124800,40.89,17.4,1250.5,Forest,822.5,213.6,15673.0,2781.5,NATO,Regional,Nuclear,2007,85,Yes,3.54,No,Victory_A,-29.03,28.556,Arid,Oil,0,1,0,1,0,0,0,1,1,193233,0.6458524165127074,40.71367781155015,163.60486891385767,1,1,1,1,1,0.002215719743152077,1,1,1,1,1,1,1,1,1,1,21,1,0,1
Germany,Australia,Proxy War,1993,478,2507,47230,183201,203.15,3.3,400.2,Plains,423.7,693.1,5301.5,24021.0,Regional,,Conventional,1659,172,No,3.0,No,Victory_A,-73.139,164.208,Polar,,0,1,0,1,0,0,0,1,1,232938,0.7864796641166318,5.916922350719849,68.14312509017458,1,1,1,1,1,0.0069281268650353825,1,1,1,1,1,1,1,1,-1,0,86,1,0,1
France,China,War,2017,1703,35872,45828,143672,219.48,-2.5,193.6,Desert,1329.1,1375.4,21477.5,20509.0,,Regional,Mixed,3703,194,Yes,16.78,Yes,Victory_B,61.758,-147.861,Temperate,,0,1,0,1,1,0,0,1,1,225372,0.6374882416626733,26.98969227296667,33.31976152392031,1,1,1,1,1,0.005227394519667036,1,1,1,1,1,1,1,1,1,1,7,1,0,1
Germany,France,Skirmish,2016,961,36907,21903,64786,346.89,2.0,2481.1,Urban,861.4,1166.8,6934.1,8787.8,Regional,,Mixed,1004,15,No,8.0,No,Victory_B,-32.572,-60.019,Arid,Oil,0,1,0,1,0,0,0,1,1,123596,0.5241755396614777,42.845368005572325,18.77185464518341,1,1,1,1,1,0.02206412710931885,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Canada,Ukraine,Skirmish,2021,1392,7382,44165,124700,69.91,-5.9,1554.8,Forest,110.1,15.8,4997.8,15562.0,,Regional,Mixed,2187,133,No,1.11,No,Victory_A,48.488,-123.812,Temperate,Land,0,1,0,1,1,0,0,1,1,176247,0.7075297735564293,67.04813805631245,2795.253164556962,1,-1,1,0,1,0.0034003249058842983,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Russia,Israel,Cold Conflict,1950,1591,39533,45253,33379,491.25,28.7,168.7,Plains,597.1,814.0,12882.8,21193.8,Regional,NATO,Conventional,4465,4,Yes,3.21,No,Stalemate,21.451,99.357,Polar,Land,0,1,0,1,0,0,0,1,1,118165,0.2824778910845005,66.20834031150561,55.59336609336609,1,1,1,1,1,0.014416050897096543,1,1,1,1,1,1,1,1,1,1,22,1,0,1
Iran,China,Proxy War,1986,133,25841,3557,50407,263.81,18.0,985.5,Plains,1182.2,322.9,23645.3,22114.2,Regional,Regional,Cyber,2092,168,Yes,3.39,No,Victory_B,61.126,84.462,Polar,Water,0,1,0,1,1,0,0,1,1,79805,0.6316270910343963,21.858399593977328,11.015794363580056,1,1,1,1,1,0.005765141664572384,1,1,1,1,1,1,1,1,1,1,0,1,0,1
China,Iran,Skirmish,1959,412,48975,44449,45584,309.08,6.2,125.8,Desert,630.0,1077.7,20731.5,23777.6,,,Nuclear,671,29,Yes,16.41,No,Victory_B,18.389,27.535,Tropical,Water,0,1,0,1,1,0,0,1,1,139008,0.32792357274401474,77.73809523809524,41.24431660016702,1,1,1,1,1,0.006944197928064148,1,1,1,1,1,1,1,1,1,1,21,1,0,1
UK,France,Skirmish,1998,97,3155,32886,64212,33.81,-7.1,612.4,Plains,1253.3,32.1,2027.6,6697.9,Regional,NATO,Conventional,2134,52,Yes,15.25,Yes,Victory_A,-34.327,-61.374,Arid,Land,0,1,0,1,1,0,0,1,1,100253,0.6404995361734811,2.5173541849517274,1024.4859813084113,1,1,1,1,1,0.003874849578820698,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Japan,Australia,War,1990,1707,17143,9908,44761,232.42,34.1,601.9,Mountain,1058.8,670.1,9439.5,164.4,Regional,NATO,Conventional,1482,158,No,17.55,Yes,Victory_B,19.141,4.822,Tropical,Land,0,1,0,1,0,0,0,1,1,71812,0.6233080822146716,16.190970910464678,14.78585285778242,1,1,1,1,1,0.024200585178937722,1,1,1,1,1,1,1,1,1,1,50,1,0,1
Japan,Germany,Cold Conflict,1979,1178,6420,49236,153927,304.77,-4.7,195.7,Forest,236.1,571.4,11156.5,23607.4,NATO,Regional,Mixed,2346,139,No,5.85,No,Victory_A,69.242,40.668,Tropical,Water,0,1,0,1,0,0,0,0,1,209583,0.7344441104478894,27.19186785260483,86.16730836541828,1,1,1,1,1,0.008766852971041798,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Brazil,Israel,War,1954,1719,39381,38445,96030,210.99,1.6,2178.0,Plains,1241.7,1355.8,3106.9,14467.0,,Regional,Conventional,13,8,Yes,8.26,Yes,Stalemate,-22.405,124.473,Polar,Water,0,1,0,1,0,0,0,1,1,173856,0.5523536720044174,31.715390190867357,28.35595220534002,1,1,1,1,1,0.012005872344784025,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Brazil,Japan,War,1989,1384,37334,47838,41473,237.56,-1.0,2632.4,Plains,463.6,106.4,12762.1,14207.8,NATO,Regional,Nuclear,4824,82,No,15.63,No,Victory_A,-29.482,-60.556,Temperate,Land,0,1,0,1,1,0,0,1,1,126645,0.3274744364167555,80.53062985332183,449.60526315789474,1,1,1,1,1,0.008808338184420408,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Russia,UK,Civil War,1976,874,48747,19108,53316,180.07,16.4,930.7,Plains,1005.3,388.7,8502.6,24097.4,,Regional,Mixed,2587,79,Yes,13.4,No,Victory_A,37.592,23.33,Arid,Land,0,1,0,1,0,0,0,0,1,121171,0.44000627212781934,48.490002984183825,49.158734242346284,1,1,1,1,1,0.00552361963190184,1,1,1,1,1,1,1,1,1,1,55,1,0,1
UK,Russia,Proxy War,2006,370,8384,33074,81913,72.8,5.5,2355.3,Urban,1233.6,3.5,22491.8,12948.2,,,Cyber,724,179,No,3.6,Yes,Victory_B,33.366,-94.017,Tropical,Water,0,1,0,1,1,0,0,1,1,123371,0.6639566834993637,6.796368352788587,9449.714285714286,1,-1,1,0,1,0.002054176072234763,1,1,1,1,1,1,1,1,1,1,36,1,0,1
Ukraine,Japan,Proxy War,2020,1176,17765,43501,138310,446.13,-6.0,1757.6,Forest,450.6,408.8,15587.3,11291.4,,,Cyber,1526,128,No,17.96,Yes,Victory_A,76.841,101.98,Polar,Land,0,1,0,1,0,0,0,1,1,199576,0.6930192007054956,39.42521083000444,106.41144814090019,1,1,1,1,1,0.016597900940149637,1,1,1,1,1,1,1,1,1,1,8,1,0,1
Russia,Germany,Skirmish,1996,1126,27576,15480,126283,350.05,28.6,1783.4,Urban,767.2,235.9,9908.1,19117.6,,NATO,Conventional,2417,52,No,17.5,No,Stalemate,-69.06,127.513,Arid,Oil,0,1,0,1,0,0,0,1,1,169339,0.7457407921388457,35.943691345151194,65.62102585841458,1,1,1,1,1,0.012060001998229156,1,1,1,1,1,1,1,1,1,1,14,1,0,1
USA,Germany,Skirmish,1959,1905,27322,6043,64559,460.95,-6.9,2768.9,Desert,1215.2,369.1,17661.3,881.0,NATO,Regional,Nuclear,1190,38,Yes,15.99,No,Stalemate,10.405,-66.098,Tropical,Water,0,1,0,1,0,1,0,1,1,97924,0.6592765818389772,22.4835418038183,16.372256840964507,1,1,1,1,1,0.02485937558986749,1,1,1,1,1,1,1,1,1,1,2,1,0,1
USA,India,War,2008,236,4884,42716,198802,132.96,22.5,2954.1,Plains,240.1,866.0,11609.2,21555.1,,,Mixed,597,83,No,11.36,Yes,Victory_B,-82.287,161.859,Tropical,,0,1,0,1,1,0,0,1,1,246402,0.8068197498396928,20.34152436484798,49.325635103926096,1,1,1,1,1,0.004009130299750033,1,1,1,1,1,1,1,1,-1,0,-1,0,0,1
Canada,China,War,1980,162,38494,8893,198825,257.54,33.2,647.0,Desert,255.2,540.0,23775.0,24415.8,,Regional,Conventional,1572,101,No,3.32,No,Stalemate,34.095,39.148,Arid,Water,0,1,0,1,1,0,0,1,1,246212,0.807535782171462,150.8385579937304,16.46851851851852,1,1,1,1,1,0.005344173576699287,1,1,1,1,1,1,1,1,1,1,21,1,0,1
France,China,Civil War,2009,788,34013,25387,93749,302.39,-8.9,1602.0,Forest,1320.2,122.3,21656.6,4307.8,Regional,NATO,Conventional,4730,75,No,2.78,Yes,Victory_A,22.158,120.01,Tropical,Oil,0,1,0,1,1,0,0,0,1,153149,0.6121424233915991,25.763520678685047,207.57972199509405,1,1,1,1,1,0.011646331130316896,1,1,1,1,1,1,1,1,1,1,94,1,0,1
Turkey,Iran,Skirmish,2004,1092,44366,42451,83136,467.19,3.0,1430.3,Desert,1106.1,848.8,10780.7,9838.9,,NATO,Cyber,3337,4,No,15.12,No,Victory_B,39.959,108.877,Tropical,Land,0,1,0,1,0,0,0,1,1,169953,0.48917053538331184,40.11029744146099,50.012959472196044,1,1,1,1,1,0.022657568527032535,1,1,1,1,1,1,1,1,1,1,96,1,0,1
Ukraine,India,Cold Conflict,1963,1197,38318,47279,167465,120.35,9.5,2351.8,Plains,464.3,295.7,10479.9,5643.5,NATO,NATO,Cyber,3866,80,Yes,7.86,No,Victory_B,4.501,36.991,Polar,,0,1,0,1,1,0,0,1,1,253062,0.6617548268803692,82.52853758345897,159.88840040581672,1,1,1,1,1,0.007464306535842316,1,1,1,1,1,1,1,1,1,1,21,1,0,1
Iran,UK,Cold Conflict,2007,1867,18050,31469,117579,137.08,12.0,2790.5,Urban,645.1,1145.7,11012.3,16903.1,Regional,,Cyber,2899,137,No,0.0,No,Victory_A,76.009,-116.239,Polar,Land,0,1,0,1,0,0,0,1,1,167098,0.7036529461752983,27.980158115020927,27.4670507113555,1,1,1,1,1,0.004910551165306606,1,1,1,1,1,1,1,1,1,1,20,1,0,1
China,France,Skirmish,1953,1486,43661,20496,161810,334.91,17.3,519.4,Forest,595.6,1159.4,619.7,3261.5,NATO,,Mixed,3037,173,No,0.21,No,Victory_B,-81.099,-86.96,Temperate,Land,0,1,0,1,1,0,0,1,1,225967,0.7160780113910439,73.30591000671592,17.67810936691392,1,1,1,1,1,0.08629032258064517,1,-1,1,1,1,1,1,1,1,1,4,1,0,1
Ukraine,Iran,War,1950,206,20773,22680,975,369.69,4.1,1757.7,Desert,1344.5,734.5,551.1,13689.5,Regional,,Nuclear,4101,102,Yes,18.06,Yes,Victory_A,19.588,36.168,Polar,Land,0,1,0,0,0,0,0,1,1,44428,0.021945619879355362,15.450353291186314,30.878148400272295,-1,1,0,1,0,0.025960282572363522,1,1,1,1,1,1,1,1,1,1,21,1,0,1
Turkey,China,Proxy War,1999,1064,33397,39073,51645,270.6,31.0,719.8,Mountain,579.3,626.5,3566.0,8406.7,,NATO,Nuclear,1227,8,Yes,6.44,No,Victory_B,47.26,-113.885,Tropical,Land,0,1,0,1,1,0,0,1,1,124115,0.41610603069733715,57.65061280856206,62.36711891460495,1,1,1,1,1,0.02260141822646521,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Canada,Brazil,Proxy War,2023,1724,23927,24719,16371,239.27,12.4,2701.0,Mountain,258.5,90.5,20260.3,18777.5,NATO,NATO,Cyber,721,4,No,10.29,No,Victory_B,69.092,74.237,Arid,,0,1,0,1,1,0,0,1,1,65017,0.2517956842056693,92.56092843326886,273.1381215469613,1,1,1,1,1,0.006129187607908232,1,1,1,1,1,1,1,1,1,1,81,1,0,1
